COTIL,Mecânica dos Fluidos,2022A,2022,Colégio Técnico de Limeira,Ensino Médio,ALUNO,20691,195
COTIL,Segurança do Trabalho,2022A,2022,Colégio Técnico de Limeira,Ensino Médio,ALUNO,20691,196
COTIL,Técnicas Construtivas,2022A,2022,Colégio Técnico de Limeira,Ensino Médio,ALUNO,20691,197
COTIL,Concreto Armado,2022A,2022,Colégio Técnico de Limeira,Ensino Médio,ALUNO,1547,198
COTIL,Estática das Estruturas e Resistência dos Materiais II,2022A,2022,Colégio Técnico de Limeira,Ensino Médio,ALUNO,1547,199
COTIL,Expressão Gráfica II,2022A,2022,Colégio Técnico de Limeira,Ensino Médio,ALUNO,1547,200
COTIL,Fundações e Elementos Enterrados,2022A,2022,Colégio Técnico de Limeira,Ensino Médio,ALUNO,1547,201
COTIL,Planejamento e Orçamento da Construção,2022A,2022,Colégio Técnico de Limeira,Ensino Médio,ALUNO,1547,202
COTIL,Planejamento Urbano,2022A,2022,Colégio Técnico de Limeira,Ensino Médio,ALUNO,1547,203
COTIL,Projeto Integrador,2022A,2022,Colégio Técnico de Limeira,Ensino Médio,ALUNO,1547,204
COTIL,Tecnologia da Construção Civil,2022A,2022,Colégio Técnico de Limeira,Ensino Médio,ALUNO,1547,205
COTIL,Topografia e Desenho Topográfico II,2022A,2022,Colégio Técnico de Limeira,Ensino Médio,ALUNO,1547,206
COTIL,Concreto Armado,2022A,2022,Colégio Técnico de Limeira,Ensino Médio,ALUNO,853,207
COTIL,Desenho Arquitetônico III,2022A,2022,Colégio Técnico de Limeira,Ensino Médio,ALUNO,853,208
COTIL,Estruturas Metálicas e de Madeira,2022A,2022,Colégio Técnico de Limeira,Ensino Médio,ALUNO,853,209
COTIL,Fundações e Elementos Enterrados,2022A,2022,Colégio Técnico de Limeira,Ensino Médio,ALUNO,853,210
COTIL,Instalações Prediais Hidráulicas e Sanitárias,2022A,2022,Colégio Técnico de Limeira,Ensino Médio,ALUNO,853,211
COTIL,Planejamento e Orçamento da Construção,2022A,2022,Colégio Técnico de Limeira,Ensino Médio,ALUNO,853,212
COTIL,Planejamento Urbano,2022A,2022,Colégio Técnico de Limeira,Ensino Médio,ALUNO,853,213
COTIL,Resistência dos Materiais,2022A,2022,Colégio Técnico de Limeira,Ensino Médio,ALUNO,853,214
COTIL,Tecnologia da Construção II,2022A,2022,Colégio Técnico de Limeira,Ensino Médio,ALUNO,853,215
COTIL,Topografia II,2022A,2022,Colégio Técnico de Limeira,Ensino Médio,ALUNO,853,216
COTIL,Artes,2022A,2022,Colégio Técnico de Limeira,Ensino Médio,ALUNO,20397,217
COTIL,Biologia,2022A,2022,Colégio Técnico de Limeira,Ensino Médio,ALUNO,20397,218
COTIL,Desenho Técnico,2022A,2022,Colégio Técnico de Limeira,Ensino Médio,ALUNO,20397,219
